CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Education,Occupation,HouseOwnerFlag,Address,FirstPurchaseDate
11194,352,Jacqueline Price,08-12-1950,M,F,jacqueline0@adventure-works.com,60000,Bachelors,Management,1,872 Mark Twain Dr,13-03-2013
11195,635,Megan Henderson,10-08-1951,M,F,megan55@adventure-works.com,60000,Bachelors,Management,1,8411 Mt. Olivet Place,14-04-2013
11196,536,Alfredo Romero,05-12-1951,M,M,alfredo10@adventure-works.com,60000,Bachelors,Management,1,2499 Greendell Pl,03-03-2013
11197,637,Andrea Morris,16-12-1951,M,F,andrea18@adventure-works.com,70000,Bachelors,Management,0,1883 Green View Court,02-05-2013
11198,368,Brooke Sanders,25-05-1952,S,F,brooke3@adventure-works.com,70000,Bachelors,Management,1,5192 Dumbarton Drive,05-02-2013
11199,302,Jacqueline Bennett,02-11-1957,M,F,jacqueline1@adventure-works.com,70000,Bachelors,Management,1,8948 Chinquapin Court,18-03-2013
11200,69,Jason Griffin,21-05-1953,M,M,jason18@adventure-works.com,70000,Bachelors,Management,1,7239 Nicholas Drive,07-02-2013
11201,369,Amanda Foster,14-02-1953,M,F,amanda37@adventure-works.com,70000,Bachelors,Management,1,3984 San Francisco,01-07-2013
11202,334,Alexia Price,22-08-1958,M,F,alexia0@adventure-works.com,80000,Bachelors,Management,0,2079 Wellington Ct,15-09-2013
11203,60,Luis Diaz,18-08-1959,M,M,luis21@adventure-works.com,40000,High School,Professional,1,3682 Diablo View Road,20-02-2013
11204,536,Destiny Rivera,29-11-1953,M,F,destiny33@adventure-works.com,40000,High School,Professional,1,6965 Appalachian Drive,09-08-2013
11205,612,Abby Fernandez,21-01-1954,M,F,abby13@adventure-works.com,40000,High School,Professional,1,8330 Glenside Court,27-07-2013
11206,626,Blake Flores,24-03-1954,M,M,blake60@adventure-works.com,60000,Partial College,Professional,1,9410 Ferry St.,11-05-2013
11207,635,Danielle Cox,16-01-1954,S,F,danielle12@adventure-works.com,60000,Partial College,Professional,1,2346 Wren Ave,31-01-2013
11208,325,Maria Reed,03-08-1953,M,F,maria4@adventure-works.com,60000,Bachelors,Management,1,1413 Bridgeview St,04-03-2013
11209,336,Allison Evans,12-07-1953,M,F,allison21@adventure-works.com,60000,Bachelors,Management,1,3515 Sutton Circle,25-03-2013
11210,383,Edward Wood,06-12-1953,M,M,edward50@adventure-works.com,70000,Partial College,Professional,1,1039 Adelaide St.,06-05-2013
11211,50,Samantha Russell,08-10-1960,M,F,samantha42@adventure-works.com,40000,High School,Professional,1,9256 Village Oaks Dr.,01-02-2013
11212,53,Chloe Campbell,05-05-1955,M,F,chloe4@adventure-works.com,40000,High School,Professional,1,3562 East Ave.,30-01-2013
11213,614,Stephanie Murphy,11-11-1954,S,F,stephanie11@adventure-works.com,60000,Partial College,Professional,1,5514 Grant Street,28-03-2013
11214,545,Charles Miller,07-05-1955,S,M,charles9@adventure-works.com,60000,Partial College,Professional,1,2719 Little Dr,14-08-2013
11215,62,Ana Perry,17-06-1961,M,F,ana7@adventure-works.com,40000,Partial High School,Skilled Manual,1,3114 Arlington Way,15-02-2013
11216,547,Jasmine Torres,17-11-1955,S,F,jasmine32@adventure-works.com,60000,Partial College,Professional,1,8328 San Francisco,15-08-2011
11217,547,Natalie Adams,11-08-1955,S,F,natalie58@adventure-works.com,60000,Partial College,Professional,1,6592 Bent Tree Lane,10-08-2011
11218,642,Olivia Brown,07-09-1961,S,F,olivia4@adventure-works.com,60000,Partial College,Professional,0,3964 Stony Hill Circle,28-02-2013
11219,553,Charles Cook,31-05-1956,M,M,charles69@adventure-works.com,60000,High School,Professional,1,6871 Bel Air Dr.,29-10-2013
11220,310,Erica Huang,19-02-1961,M,F,erica5@adventure-works.com,60000,Partial College,Professional,1,9142 All Ways Drive,14-03-2013
11221,334,Nathan Perry,08-12-1955,M,M,nathan3@adventure-works.com,70000,Partial College,Professional,1,9714 Nicholas Drive,07-04-2013
11222,369,Alexandra Rivera,14-02-1956,M,F,alexandra11@adventure-works.com,80000,Bachelors,Management,1,4999 Corte Segunda,01-11-2013
11223,52,Hailey Patterson,15-03-1957,S,F,hailey30@adventure-works.com,70000,High School,Professional,1,5045 Vancouver Way,29-01-2013
11224,612,Tiffany Li,05-03-1957,S,F,tiffany3@adventure-works.com,70000,High School,Professional,1,6404 Del Mar Ave,07-08-2011
11225,635,Madison Lee,12-02-1962,M,F,madison22@adventure-works.com,60000,Partial College,Professional,1,5927 Seaview Avenue,22-06-2013
11226,552,Sydney Ross,23-09-1962,M,F,sydney26@adventure-works.com,60000,Partial College,Professional,1,5252 Santa Fe,21-02-2013
11227,310,Marshall Chavez,08-08-1962,S,M,marshall35@adventure-works.com,60000,Partial College,Professional,1,9022 Estudillo Street,03-08-2011
11228,316,Ashley Jones,16-10-1956,M,F,ashley3@adventure-works.com,60000,Partial College,Professional,1,7681 Willow Pass Road,25-10-2013
11229,355,Adrian Stewart,01-06-1957,S,M,adrian21@adventure-works.com,70000,Partial College,Professional,1,6898 Shaw Rd.,27-07-2013
11230,369,Amber Turner,30-09-1956,M,F,amber4@adventure-works.com,70000,Partial College,Professional,0,6345 Ridge Circle,16-07-2013
11231,611,Dennis Zhang,11-11-1963,M,M,dennis1@adventure-works.com,60000,High School,Professional,1,3951 Calle Verde Drive,10-02-2013
11232,616,Hailey Bryant,27-03-1958,M,F,hailey38@adventure-works.com,60000,High School,Professional,0,2828 Rogers Ave.,20-09-2013
11233,299,Todd Li,06-09-1963,M,M,todd5@adventure-works.com,70000,Partial College,Professional,1,5897 Scottsdale Rd.,08-02-2013
11234,337,Anna Griffin,19-05-1958,S,F,anna46@adventure-works.com,70000,Partial College,Professional,1,7221 Peachwillow Street,08-02-2013
11235,607,Angel Stewart,07-08-1957,M,M,angel24@adventure-works.com,70000,Partial College,Professional,1,2585 La Salle Ct.,04-07-2013
11236,609,Jeremy Butler,02-09-1957,S,M,jeremy29@adventure-works.com,70000,Partial College,Professional,1,8811 The Trees Dr.,03-10-2013
11237,161,Clarence Anand,22-03-1964,S,M,clarence36@adventure-works.com,130000,Bachelors,Management,0,Welt Platz 6,05-09-2011
11238,232,Mayra Prasad,07-02-1964,S,F,mayra9@adventure-works.com,130000,Bachelors,Management,0,1119 Elderwood Dr.,06-01-2011
11239,249,Latoya Goel,02-10-1969,M,F,latoya18@adventure-works.com,130000,Partial College,Professional,0,8154 Pheasant Circle,19-01-2011
11240,273,Anne Hernandez,09-06-1964,M,F,anne4@adventure-works.com,160000,Partial College,Professional,1,76 Woodcrest Dr.,27-02-2011
11241,211,Lisa Cai,06-04-1974,S,F,lisa24@adventure-works.com,100000,Partial College,Professional,1,"102, rue de Berri",10-09-2012
11242,209,Larry Munoz,11-05-1963,M,M,larry9@adventure-works.com,110000,Partial College,Professional,1,Midi-Couleurs,19-09-2012
11243,237,Robin Alvarez,08-04-1963,M,F,robin2@adventure-works.com,150000,Partial College,Professional,1,4086 Emmons Canyon Lane,21-02-2011
11244,267,Alexis Coleman,22-11-1968,S,F,alexis28@adventure-works.com,170000,Bachelors,Management,0,7140 Camelback Road,12-02-2011
11245,132,Ricky Vazquez,26-04-1962,M,M,ricky15@adventure-works.com,120000,High School,Professional,0,Roßstr 9928,26-09-2011
11246,147,Latasha Rubio,08-04-1962,M,F,latasha21@adventure-works.com,120000,High School,Professional,0,Alderstr 7690,03-10-2011
11247,242,Claudia Zhou,04-12-1961,S,F,claudia7@adventure-works.com,130000,Partial College,Professional,0,6516 Beauer Lane,18-02-2011
11248,223,Tristan Alexander,22-03-1966,M,M,tristan19@adventure-works.com,110000,Partial College,Professional,1,"88, avenue des Champs-Elysées",14-07-2013
11249,178,Cindy Patel,09-07-1966,M,F,cindy3@adventure-works.com,130000,Partial College,Professional,1,Essener Straße 123,09-10-2011
11250,276,Shannon Liu,08-03-1966,M,F,shannon4@adventure-works.com,170000,High School,Professional,1,4185 Keywood Ct.,17-03-2011
11251,50,Xavier Long,01-01-1938,S,M,xavier51@adventure-works.com,30000,High School,Professional,0,9245 Dantley Way,18-10-2013
11252,335,Nicholas Thompson,05-12-1937,S,M,nicholas16@adventure-works.com,90000,Graduate Degree,Management,1,504 O St.,14-08-2011
11253,69,José Hernandez,24-08-1949,M,M,josé54@adventure-works.com,60000,Graduate Degree,Management,1,5703 Donald Dr.,01-03-2013
11254,612,Johnathan Vance,31-08-1938,M,M,johnathan5@adventure-works.com,70000,Graduate Degree,Management,1,9430 Versailles Pl,23-11-2013
11255,612,Colin Lin,02-10-1938,M,M,colin8@adventure-works.com,70000,Graduate Degree,Management,1,6083 San Jose,23-02-2013
11256,626,Katelyn Hernandez,20-03-1939,M,F,katelyn42@adventure-works.com,70000,Graduate Degree,Management,1,7496 Deerfield Dr.,15-04-2013
11257,345,Jacqueline Powell,06-07-1938,S,F,jacqueline9@adventure-works.com,120000,Graduate Degree,Management,1,4076 Northwood Dr,24-08-2011
11258,352,Xavier Hill,26-12-1938,M,M,xavier26@adventure-works.com,120000,Graduate Degree,Management,1,2707 Virgil Street,21-05-2013
11259,548,Victoria Stewart,24-09-1970,M,F,victoria24@adventure-works.com,100000,Partial College,Professional,1,3623 Barquentine Court,04-09-2011
11260,302,Katelyn Kelly,08-04-1976,M,F,katelyn1@adventure-works.com,110000,Bachelors,Management,1,7085 Solano Drive,05-02-2013
11261,359,Stephanie Collins,22-10-1970,M,F,stephanie52@adventure-works.com,130000,Graduate Degree,Management,1,2868 Central Avenue,27-09-2011
11262,60,Jennifer Simmons,01-05-1975,M,F,jennifer88@adventure-works.com,80000,Bachelors,Management,1,7959 Mt. Wilson Way,27-02-2013
11263,612,Trinity Richardson,11-03-1970,M,F,trinity9@adventure-works.com,90000,Partial College,Professional,1,3063 Blue Jay Drive,29-08-2011
11264,618,Eduardo Martin,15-12-1969,S,M,eduardo13@adventure-works.com,90000,Partial College,Professional,0,5137 Pheasant Court,02-01-2013
11265,623,Elizabeth Jones,10-01-1970,M,F,elizabeth7@adventure-works.com,90000,Partial College,Professional,1,2253 Firestone Dr.,03-01-2013
11266,632,Taylor Howard,02-11-1969,S,F,taylor14@adventure-works.com,90000,Partial College,Professional,0,7396 Stratton Circle,10-09-2011
11267,302,David Diaz,29-09-1975,S,M,david55@adventure-works.com,120000,Partial College,Professional,1,2075 Browse Ct,17-09-2011
11268,312,Katelyn Carter,31-10-1969,M,F,katelyn33@adventure-works.com,130000,Graduate Degree,Management,1,3050 Monte Cresta Avenue,29-05-2013
11269,314,Ryan Foster,10-10-1975,M,M,ryan19@adventure-works.com,130000,Graduate Degree,Management,1,5376 Sahara Drive,22-08-2013
11270,334,Robert Lee,01-05-1975,M,M,robert82@adventure-works.com,130000,Graduate Degree,Management,1,5461 Camino Verde Ct.,10-09-2011
11271,360,Danielle Reed,03-12-1969,S,F,danielle23@adventure-works.com,150000,Bachelors,Management,0,6683 Carrick Ct,27-09-2011
11272,300,Lauren Martinez,10-05-1962,S,F,lauren35@adventure-works.com,70000,Partial College,Professional,1,4357 Tosca Way,19-09-2011
11273,331,Nathan Lal,31-03-1962,M,M,nathan26@adventure-works.com,90000,Partial College,Professional,1,7064 Cypress Ave,14-05-2013
11274,609,Kyle Foster,10-10-1939,M,M,kyle11@adventure-works.com,50000,Graduate Degree,Management,1,5617 Landing Dr,29-08-2011
11275,310,Jenny Rai,18-07-1939,M,F,jenny40@adventure-works.com,80000,Graduate Degree,Management,1,1440 Willow Pass Dr.,30-08-2011
11276,49,Nancy Chapman,15-09-1974,M,F,nancy7@adventure-works.com,80000,Partial College,Professional,1,1480 Shoenic,29-01-2013
11277,62,Charles Jackson,07-12-1968,M,M,charles15@adventure-works.com,80000,Partial College,Professional,1,3400 Folson Drive,02-02-2013
11278,614,Jonathan Phillips,16-02-1969,S,M,jonathan35@adventure-works.com,90000,Partial College,Professional,0,8772 Rock Creek Way,16-09-2011
11279,616,Amanda Cook,08-09-1974,M,F,amanda3@adventure-works.com,90000,Partial College,Professional,1,9187 Vista Del Sol,03-03-2013
11280,626,Robert Collins,17-02-1969,M,M,robert45@adventure-works.com,90000,Partial College,Professional,1,5271 Sierra Road,01-07-2013
11281,301,Megan Barnes,06-10-1974,S,F,megan53@adventure-works.com,110000,Bachelors,Management,1,40 Ellis St.,13-09-2011
11282,612,Christian Thomas,16-07-1967,M,M,christian46@adventure-works.com,90000,Partial College,Professional,1,5205 Coralie Drive,31-08-2011
11283,299,Arturo Lal,24-04-1968,M,M,arturo33@adventure-works.com,110000,Bachelors,Management,1,4593 Mendouno Dr.,29-05-2013
11284,307,Theresa Serrano,24-09-1967,M,F,theresa12@adventure-works.com,110000,Bachelors,Management,1,9007 S Royal Links Circle,06-02-2013
11285,322,Jeremy Anderson,15-03-1973,M,M,jeremy2@adventure-works.com,120000,Partial College,Professional,0,7655 Greer Ave,27-07-2013
11286,374,Hunter Griffin,31-08-1967,M,M,hunter16@adventure-works.com,170000,Graduate Degree,Management,1,4079 Redbird Lane,21-09-2011
11287,49,Henry Garcia,16-07-1966,M,M,henry16@adventure-works.com,70000,Partial College,Professional,0,3268 Hazelwood Lane,29-01-2013
11288,301,Cindy Sanchez,12-03-1978,M,F,cindy19@adventure-works.com,110000,Bachelors,Management,1,7062 Starflower Drive,05-03-2013
11289,315,Maria Carter,03-03-1972,M,F,maria53@adventure-works.com,130000,Bachelors,Management,1,8603 Elmhurst Lane,08-09-2011
11290,334,Katelyn Sanchez,14-08-1972,M,F,katelyn26@adventure-works.com,130000,Bachelors,Management,1,8869 Climbing Vine Court,20-09-2011
11291,335,Jenna Wright,01-05-1972,M,F,jenna19@adventure-works.com,130000,Bachelors,Management,1,232 Pinnacle Drive,04-09-2011
11292,361,Seth Phillips,05-05-1967,S,M,seth42@adventure-works.com,150000,Partial College,Professional,0,4361 Loftus Road,15-09-2011
11293,632,Luke Long,23-11-1960,S,M,luke28@adventure-works.com,60000,High School,Professional,0,3177 Dover Way,24-02-2013
11294,618,Dalton Clark,02-03-1961,M,M,dalton18@adventure-works.com,60000,High School,Professional,0,4381 Amazonas,25-09-2013
11295,311,Taylor Lewis,13-11-1959,S,F,taylor67@adventure-works.com,80000,Partial High School,Skilled Manual,1,8827 Ward Court,25-09-2011
11296,616,Haley Richardson,05-04-1941,S,F,haley10@adventure-works.com,50000,Graduate Degree,Management,1,6203 Laurel Drive,01-09-2011
11297,301,Noah Coleman,01-08-1940,S,M,noah2@adventure-works.com,70000,Graduate Degree,Management,1,5562 Galindo Street,26-09-2011
11298,307,Jon Luo,30-08-1940,M,M,jon46@adventure-works.com,70000,Graduate Degree,Management,1,3560 River Rock Lane,12-09-2011
11299,301,Orlando Vazquez,29-09-1941,M,M,orlando14@adventure-works.com,70000,Graduate Degree,Management,1,8547 Catherine Way,26-09-2011
11300,54,Fernando Barnes,31-08-1965,M,M,fernando47@adventure-works.com,80000,Partial College,Professional,0,7633 Greenhills Circle,31-01-2013
11301,607,Cameron Rodriguez,07-12-1965,M,M,cameron38@adventure-works.com,80000,Partial College,Professional,1,1217 Mariposa,09-06-2013
11302,539,Spencer Russell,09-12-1971,S,M,spencer22@adventure-works.com,90000,High School,Professional,0,2396 Mink Court,06-09-2011
11303,614,Julia Coleman,10-04-1966,S,F,julia72@adventure-works.com,90000,High School,Professional,0,3128 Ramsey Circle,02-09-2011
11304,547,Julia Garcia,14-03-1971,M,F,julia38@adventure-works.com,100000,Partial College,Professional,1,6179 Mt. Hamilton Dr.,20-03-2013
11305,307,Sean Evans,17-12-1965,M,M,sean31@adventure-works.com,110000,Partial College,Professional,0,7118 Elliott Dr.,25-03-2013
11306,312,Micah Zhou,20-12-1965,M,M,micah19@adventure-works.com,110000,Partial College,Professional,0,6105 Brownstone Rd,30-06-2013
11307,314,Hunter Rodriguez,31-10-1965,M,M,hunter53@adventure-works.com,80000,Partial High School,Skilled Manual,1,4343 Cook Street,04-09-2011
11308,546,Ian Gonzales,02-09-1959,M,M,ian57@adventure-works.com,60000,High School,Professional,0,7122 Athene Dr.,07-09-2013
11309,536,Victoria Lewis,10-12-1959,S,F,victoria20@adventure-works.com,60000,High School,Professional,1,4426 Tanager Road,09-07-2013
11310,360,Erin Sanders,05-07-1964,S,F,erin7@adventure-works.com,70000,Graduate Degree,Management,1,7541 Black Point Pl,12-08-2013
11311,626,Gabrielle Lopez,21-02-1959,S,F,gabrielle63@adventure-works.com,70000,Graduate Degree,Management,0,8619 Parkside Dr.,18-04-2013
11312,626,Sara Richardson,01-10-1958,S,F,sara10@adventure-works.com,70000,Graduate Degree,Management,1,7375 Kipling Court,17-05-2013
11313,632,Trevor Jenkins,27-08-1958,S,M,trevor6@adventure-works.com,70000,Graduate Degree,Management,1,4697 Yosemite Dr.,07-05-2013
11314,618,Mya Flores,16-06-1970,S,F,mya13@adventure-works.com,70000,Graduate Degree,Management,0,8439 Rio Grande Drive,25-02-2013
11315,632,Hailey Ward,31-03-1959,S,F,hailey12@adventure-works.com,70000,Graduate Degree,Management,0,6321 Maya,20-05-2013
11316,51,Luke Allen,17-05-1959,M,M,luke52@adventure-works.com,60000,Graduate Degree,Management,1,419 Deermeadow Way,12-01-2013
11317,548,Victoria Russell,14-09-1963,S,F,victoria66@adventure-works.com,40000,Partial College,Professional,0,9268 Keller Ridge,01-09-2011
11318,614,Jessica Wilson,25-04-1958,S,F,jessica54@adventure-works.com,40000,Partial College,Professional,0,1652 Willcrest Circle,17-10-2013
11319,348,Jade Bailey,23-04-1948,M,F,jade13@adventure-works.com,70000,Graduate Degree,Management,0,8119 Northridge Ct,09-09-2011
11320,325,Morgan Hill,24-12-1942,M,F,morgan19@adventure-works.com,80000,Graduate Degree,Management,1,6951 Harmony Way,15-06-2013
11321,612,Terrance Raman,05-01-1944,M,M,terrance9@adventure-works.com,90000,Bachelors,Management,1,2297 Via Valencia,23-02-2013
11322,611,Sydney Garcia,12-09-1943,M,F,sydney78@adventure-works.com,90000,Bachelors,Management,1,252 Hemlock Drive,24-03-2013
11323,314,Jose Patterson,18-12-1943,S,M,jose33@adventure-works.com,120000,Graduate Degree,Management,1,648 Newport Drive,10-09-2011
11324,325,Zachary Anderson,10-11-1944,M,M,zachary39@adventure-works.com,90000,Bachelors,Management,1,2476 Mt. Whitney Way,26-09-2011
11325,637,Elijah Ross,29-12-1944,S,M,elijah7@adventure-works.com,90000,Bachelors,Management,1,6679 Cornelius Dr,19-09-2011
11326,300,Rafael Xie,23-12-1944,M,M,rafael26@adventure-works.com,130000,Bachelors,Management,1,369 Peabody Road,15-09-2011
11327,301,Jaime Moreno,01-09-1945,M,M,jaime48@adventure-works.com,90000,Bachelors,Management,1,83 Mountain View Blvd,26-09-2011
11328,55,Julian Griffin,30-06-1945,M,M,julian20@adventure-works.com,90000,Bachelors,Management,1,7398 Withersed Lane,05-01-2013
11329,311,Andy Alvarez,22-01-1946,S,M,andy9@adventure-works.com,90000,Bachelors,Management,1,9466 Morning Glory Dr.,25-09-2011
11330,59,Ryan Thompson,10-11-1945,M,M,ryan38@adventure-works.com,110000,Graduate Degree,Management,1,3407 Pinon Dr.,12-02-2013
11331,63,Samantha Jenkins,03-01-1974,M,F,samantha32@adventure-works.com,90000,Partial College,Skilled Manual,1,1046 Cloverleaf Circle,07-02-2013
11332,153,Deanna Ramos,02-04-1968,S,F,deanna44@adventure-works.com,10000,Graduate Degree,Manual,1,Roßstr 9938,15-10-2011
11333,261,Emily Miller,07-01-1968,M,F,emily6@adventure-works.com,20000,Graduate Degree,Clerical,1,9075 Calle Verde,21-03-2011
11334,269,Nicole Brown,19-09-1966,M,F,nicole4@adventure-works.com,10000,Bachelors,Manual,1,1135 W St.,04-03-2011
11335,120,Carla Raman,18-12-1977,M,F,carla14@adventure-works.com,10000,Bachelors,Manual,1,Winterfeldtstr 255,23-10-2011
11336,204,Shaun Raji,08-03-1973,M,M,shaun21@adventure-works.com,20000,Graduate Degree,Clerical,1,"44, rue du Départ",27-09-2012
11337,273,Jerome Romero,21-03-1967,M,M,jerome7@adventure-works.com,10000,Bachelors,Manual,1,7289 Brookview Dr.,09-03-2011
11338,154,Frank Navarro,06-08-1972,M,M,frank17@adventure-works.com,20000,Graduate Degree,Clerical,1,Buergermeister-ulrich-str 2987,11-10-2011
11339,202,Dennis She,05-01-1967,S,M,dennis25@adventure-works.com,20000,Graduate Degree,Clerical,1,"828, rue de Berri",07-10-2012
11340,192,Melody Munoz,03-04-1947,M,F,melody8@adventure-works.com,10000,Graduate Degree,Clerical,1,"9, avenue Reille",27-10-2012
